date,year,month,day,weekday,title,hindu_month,tithi
1995-12-18,1995,12,18,Monday,Saphala Ekadashi,Pausha,Krishna Ekadashi
1996-01-01,1996,1,1,Monday,Pausha Putrada Ekadashi,Pausha,Shukla Ekadashi
1996-01-05,1996,1,5,Friday,Pausha Purnima,Pausha,Shukla Purnima
1996-01-09,1996,1,9,Tuesday,Sakat Chauth,Magha,Krishna Chaturthi
1996-01-15,1996,1,15,Monday,Makara Sankranti,Magha,Dhanu to Makara transit of Sun
1996-01-15,1996,1,15,Monday,Pongal,Magha,on Makara Sankranti day
1996-01-16,1996,1,16,Tuesday,Shattila Ekadashi,Magha,Krishna Ekadashi
1996-01-17,1996,1,17,Wednesday,Gauna Shattila Ekadashi,Magha,Krishna Ekadashi
1996-01-20,1996,1,20,Saturday,Mauni Amavas,Magha,Krishna Amavasya
1996-01-24,1996,1,24,Wednesday,Vasant Panchami,Magha,Shukla Panchami
1996-01-26,1996,1,26,Friday,Ratha Saptami,Magha,Shukla Saptami
1996-01-27,1996,1,27,Saturday,Bhishma Ashtami,Magha,Shukla Ashtami
1996-01-31,1996,1,31,Wednesday,Jaya Ekadashi,Magha,Shukla Ekadashi
1996-02-04,1996,2,4,Sunday,Magha Purnima,Magha,Shukla Purnima
1996-02-13,1996,2,13,Tuesday,Kumbha Sankranti,Magha,Makara to Kumbha transit of Sun
1996-02-15,1996,2,15,Thursday,Vijaya Ekadashi,Phalguna,Krishna Ekadashi
1996-02-17,1996,2,17,Saturday,Maha Shivaratri,Phalguna,Krishna Chaturdashi
1996-03-01,1996,3,1,Friday,Amalaki Ekadashi,Phalguna,Shukla Ekadashi
1996-03-04,1996,3,4,Monday,Chhoti Holi,Phalguna,Shukla Purnima
1996-03-04,1996,3,4,Monday,Holika Dahan,Phalguna,Shukla Purnima
1996-03-05,1996,3,5,Tuesday,Holi,Chaitra,Krishna Pratipada
1996-03-05,1996,3,5,Tuesday,Phalguna Purnima,Phalguna,Shukla Purnima
1996-03-12,1996,3,12,Tuesday,Basoda,Chaitra,Krishna Ashtami
1996-03-12,1996,3,12,Tuesday,Sheetala Ashtami,Chaitra,Krishna Ashtami
1996-03-14,1996,3,14,Thursday,Meena Sankranti,Chaitra,Kumbha to Meena transit of Sun
1996-03-15,1996,3,15,Friday,Papamochani Ekadashi,Chaitra,Krishna Ekadashi
1996-03-20,1996,3,20,Wednesday,Nutan Varsh Prarambha,Chaitra,Shukla Pratipada
1996-03-20,1996,3,20,Wednesday,Ugadi,Chaitra,Shukla Pratipada
1996-03-20,1996,3,20,Wednesday,Gudi Padwa,Chaitra,Shukla Pratipada
1996-03-20,1996,3,20,Wednesday,Chaitra Navratri,Chaitra,Shukla Pratipada
1996-03-22,1996,3,22,Friday,Gauri Puja,Chaitra,Shukla Tritiya
1996-03-22,1996,3,22,Friday,Gangaur,Chaitra,Shukla Tritiya
1996-03-25,1996,3,25,Monday,Yamuna Chhath,Chaitra,Shukla Shashthi
1996-03-28,1996,3,28,Thursday,Rama Navami,Chaitra,Shukla Navami
1996-03-28,1996,3,28,Thursday,Swaminarayan Jayanti,Chaitra,Shukla Navami
1996-03-30,1996,3,30,Saturday,Kamada Ekadashi,Chaitra,Shukla Ekadashi
1996-04-03,1996,4,3,Wednesday,Hanuman Janmotsava,Chaitra,Shukla Purnima
1996-04-03,1996,4,3,Wednesday,Chaitra Purnima,Chaitra,Shukla Purnima
1996-04-03,1996,4,3,Wednesday,Hanuman Jayanti,Chaitra,Shukla Purnima
1996-04-04,1996,4,4,Thursday,Chandra Grahan *Purna,Chaitra,occurs during Purnima
1996-04-13,1996,4,13,Saturday,Mesha Sankranti,Chaitra,Meena to Mesha transit of Sun
1996-04-13,1996,4,13,Saturday,Solar New Year,Chaitra,first day of Hindu Solar calendar
1996-04-14,1996,4,14,Sunday,Varuthini Ekadashi,Vaishakha,Krishna Ekadashi
1996-04-18,1996,4,18,Thursday,Surya Grahan *Anshika,Vaishakha,occurs during Amavasya
1996-04-20,1996,4,20,Saturday,Parashurama Jayanti,Vaishakha,Shukla Tritiya
1996-04-20,1996,4,20,Saturday,Akshaya Tritiya,Vaishakha,Shukla Tritiya
1996-04-24,1996,4,24,Wednesday,Ganga Saptami,Vaishakha,Shukla Saptami
1996-04-27,1996,4,27,Saturday,Sita Navami,Vaishakha,Shukla Navami
1996-04-29,1996,4,29,Monday,Mohini Ekadashi,Vaishakha,Shukla Ekadashi
1996-05-02,1996,5,2,Thursday,Narasimha Jayanti,Vaishakha,Shukla Chaturdashi
1996-05-03,1996,5,3,Friday,Vaishakha Purnima,Vaishakha,Shukla Purnima
1996-05-03,1996,5,3,Friday,Buddha Purnima,Vaishakha,Shukla Purnima
1996-05-04,1996,5,4,Saturday,Narada Jayanti,Jyeshtha,Krishna Pratipada
1996-05-13,1996,5,13,Monday,Apara Ekadashi,Jyeshtha,Krishna Ekadashi
1996-05-14,1996,5,14,Tuesday,Vrishabha Sankranti,Jyeshtha,Mesha to Vrishabha transit of Sun
1996-05-17,1996,5,17,Friday,Vat Savitri Vrat,Jyeshtha,Krishna Amavasya
1996-05-17,1996,5,17,Friday,Shani Jayanti,Jyeshtha,Krishna Amavasya
1996-05-28,1996,5,28,Tuesday,Ganga Dussehra,Jyeshtha,Shukla Dashami
1996-05-29,1996,5,29,Wednesday,Nirjala Ekadashi,Jyeshtha,Shukla Ekadashi
1996-06-01,1996,6,1,Saturday,Vat Purnima Vrat,Jyeshtha,Shukla Purnima
1996-06-01,1996,6,1,Saturday,Jyeshtha Purnima,Jyeshtha,Shukla Purnima
1996-06-11,1996,6,11,Tuesday,Yogini Ekadashi,Ashadha,Krishna Ekadashi
1996-06-14,1996,6,14,Friday,Mithuna Sankranti,Ashadha,Vrishabha to Mithuna transit of Sun
1996-06-27,1996,6,27,Thursday,Padmini Ekadashi,Ashadha Adhika,Shukla Ekadashi
1996-07-01,1996,7,1,Monday,Ashadha Adhika Purnima,Ashadha Adhika,Shukla Purnima
1996-07-11,1996,7,11,Thursday,Parama Ekadashi,Ashadha Adhika,Krishna Ekadashi
1996-07-16,1996,7,16,Tuesday,Karka Sankranti,Ashadha Adhika,Mithuna to Karka transit of Sun
1996-07-17,1996,7,17,Wednesday,Jagannath Rathyatra,Ashadha,Shukla Dwitiya
1996-07-26,1996,7,26,Friday,Devshayani Ekadashi,Ashadha,Shukla Ekadashi
1996-07-27,1996,7,27,Saturday,Gauna Devshayani Ekadashi,Ashadha,Shukla Ekadashi
1996-07-30,1996,7,30,Tuesday,Guru Purnima,Ashadha,Shukla Purnima
1996-07-30,1996,7,30,Tuesday,Ashadha Purnima,Ashadha,Shukla Purnima
1996-08-09,1996,8,9,Friday,Kamika Ekadashi,Shravana,Krishna Ekadashi
1996-08-16,1996,8,16,Friday,Simha Sankranti,Shravana,Karka to Simha transit of Sun
1996-08-17,1996,8,17,Saturday,Hariyali Teej,Shravana,Shukla Tritiya
1996-08-19,1996,8,19,Monday,Nag Panchami,Shravana,Shukla Panchami
1996-08-23,1996,8,23,Friday,Varalakshmi Vrat,Shravana,Friday before Shravana Purnima
1996-08-25,1996,8,25,Sunday,Shravana Putrada Ekadashi,Shravana,Shukla Ekadashi
1996-08-27,1996,8,27,Tuesday,Onam,Shravana,Sun in Simha & Shravana Nakshatra
1996-08-28,1996,8,28,Wednesday,Shravana Purnima,Shravana,Shukla Purnima
1996-08-28,1996,8,28,Wednesday,Gayatri Jayanti,Shravana,Shukla Purnima
1996-08-28,1996,8,28,Wednesday,Rakhi,Shravana,Shukla Purnima
1996-08-28,1996,8,28,Wednesday,Raksha Bandhan,Shravana,Shukla Purnima
1996-08-31,1996,8,31,Saturday,Kajari Teej,Bhadrapada,Krishna Tritiya
1996-09-04,1996,9,4,Wednesday,Janmashtami *Smarta,Bhadrapada,Krishna Ashtami
1996-09-04,1996,9,4,Wednesday,Agastya Arghya,Bhadrapada,based on Astronomy calculations
1996-09-05,1996,9,5,Thursday,Janmashtami *ISKCON,Bhadrapada,Krishna Ashtami
1996-09-08,1996,9,8,Sunday,Aja Ekadashi,Bhadrapada,Krishna Ekadashi
1996-09-16,1996,9,16,Monday,Hartalika Teej,Bhadrapada,Shukla Tritiya
1996-09-16,1996,9,16,Monday,Ganesh Chaturthi,Bhadrapada,Shukla Chaturthi
1996-09-16,1996,9,16,Monday,Vishwakarma Puja,Bhadrapada,on Kanya Sankranti day
1996-09-16,1996,9,16,Monday,Kanya Sankranti,Bhadrapada,Simha to Kanya transit of Sun
1996-09-17,1996,9,17,Tuesday,Rishi Panchami,Bhadrapada,Shukla Panchami
1996-09-18,1996,9,18,Wednesday,Balarama Jayanti,Bhadrapada,Shukla Shashthi
1996-09-20,1996,9,20,Friday,Radha Ashtami,Bhadrapada,Shukla Ashtami
1996-09-23,1996,9,23,Monday,Parsva Ekadashi,Bhadrapada,Shukla Ekadashi
1996-09-26,1996,9,26,Thursday,Ganesh Visarjan,Bhadrapada,Shukla Chaturdashi
1996-09-26,1996,9,26,Thursday,Anant Chaturdashi,Bhadrapada,Shukla Chaturdashi
1996-09-27,1996,9,27,Friday,Pitrupaksha Begins,Ashwina,Krishna Pratipada
1996-09-27,1996,9,27,Friday,Chandra Grahan *Purna,Ashwina,occurs during Purnima
1996-09-27,1996,9,27,Friday,Bhadrapada Purnima,Bhadrapada,Shukla Purnima
1996-10-08,1996,10,8,Tuesday,Indira Ekadashi,Ashwina,Krishna Ekadashi
1996-10-12,1996,10,12,Saturday,Sarva Pitru Amavasya,Ashwina,Krishna Amavasya
1996-10-12,1996,10,12,Saturday,Surya Grahan *Anshika,Ashwina,occurs during Amavasya
1996-10-13,1996,10,13,Sunday,Navratri Begins,Ashwina,Shukla Pratipada
1996-10-17,1996,10,17,Thursday,Saraswati Avahan,Ashwina,Mula Nakshatra
1996-10-17,1996,10,17,Thursday,Tula Sankranti,Ashwina,Kanya to Tula transit of Sun
1996-10-18,1996,10,18,Friday,Saraswati Puja,Ashwina,Purva Ashadha Nakshatra
1996-10-20,1996,10,20,Sunday,Maha Navami,Ashwina,Shukla Navami
1996-10-20,1996,10,20,Sunday,Durga Ashtami,Ashwina,Shukla Ashtami
1996-10-21,1996,10,21,Monday,Vijayadashami,Ashwina,Shukla Dashami
1996-10-21,1996,10,21,Monday,Dussehra,Ashwina,Shukla Dashami
1996-10-22,1996,10,22,Tuesday,Papankusha Ekadashi,Ashwina,Shukla Ekadashi
1996-10-25,1996,10,25,Friday,Kojagara Puja,Ashwina,Shukla Purnima
1996-10-25,1996,10,25,Friday,Sharad Purnima,Ashwina,Shukla Purnima
1996-10-26,1996,10,26,Saturday,Ashwina Purnima,Ashwina,Shukla Purnima
1996-10-29,1996,10,29,Tuesday,Karwa Chauth,Kartika,Krishna Chaturthi
1996-11-03,1996,11,3,Sunday,Ahoi Ashtami,Kartika,Krishna Ashtami
1996-11-07,1996,11,7,Thursday,Govatsa Dwadashi,Kartika,Krishna Dwadashi
1996-11-07,1996,11,7,Thursday,Rama Ekadashi,Kartika,Krishna Ekadashi
1996-11-08,1996,11,8,Friday,Dhanteras,Kartika,Krishna Trayodashi
1996-11-09,1996,11,9,Saturday,Kali Chaudas,Kartika,Krishna Chaturdashi
1996-11-10,1996,11,10,Sunday,Diwali,Kartika,Krishna Amavasya
1996-11-10,1996,11,10,Sunday,Lakshmi Puja,Kartika,Krishna Amavasya
1996-11-10,1996,11,10,Sunday,Narak Chaturdashi,Kartika,Krishna Chaturdashi
1996-11-11,1996,11,11,Monday,Govardhan Puja,Kartika,Shukla Pratipada
1996-11-12,1996,11,12,Tuesday,Bhaiya Dooj,Kartika,Shukla Dwitiya
1996-11-16,1996,11,16,Saturday,Chhath Puja,Kartika,Shukla Shashthi
1996-11-16,1996,11,16,Saturday,Vrishchika Sankranti,Kartika,Tula to Vrishchika transit of Sun
1996-11-20,1996,11,20,Wednesday,Kansa Vadh,Kartika,Shukla Dashami
1996-11-21,1996,11,21,Thursday,Devutthana Ekadashi,Kartika,Shukla Ekadashi
1996-11-22,1996,11,22,Friday,Tulasi Vivah,Kartika,Shukla Dwadashi
1996-11-25,1996,11,25,Monday,Kartika Purnima,Kartika,Shukla Purnima
1996-12-03,1996,12,3,Tuesday,Kalabhairav Jayanti,Margashirsha,Krishna Ashtami
1996-12-06,1996,12,6,Friday,Utpanna Ekadashi,Margashirsha,Krishna Ekadashi
1996-12-15,1996,12,15,Sunday,Dhanu Sankranti,Margashirsha,Vrishchika to Dhanu transit of Sun
1996-12-15,1996,12,15,Sunday,Vivah Panchami,Margashirsha,Shukla Panchami
1996-12-20,1996,12,20,Friday,Gita Jayanti,Margashirsha,Shukla Ekadashi
1996-12-20,1996,12,20,Friday,Mokshada Ekadashi,Margashirsha,Shukla Ekadashi
1996-12-24,1996,12,24,Tuesday,Dattatreya Jayanti,Margashirsha,Shukla Purnima
1996-12-24,1996,12,24,Tuesday,Margashirsha Purnima,Margashirsha,Shukla Purnima
1997-01-05,1997,1,5,Sunday,Saphala Ekadashi,Pausha,Krishna Ekadashi
1997-01-14,1997,1,14,Tuesday,Makara Sankranti,Pausha,Dhanu to Makara transit of Sun
1997-01-14,1997,1,14,Tuesday,Pongal,Pausha,on Makara Sankranti day
1997-01-19,1997,1,19,Sunday,Pausha Putrada Ekadashi,Pausha,Shukla Ekadashi
1997-01-23,1997,1,23,Thursday,Pausha Purnima,Pausha,Shukla Purnima
1997-01-27,1997,1,27,Monday,Sakat Chauth,Magha,Krishna Chaturthi
1997-02-04,1997,2,4,Tuesday,Shattila Ekadashi,Magha,Krishna Ekadashi
1997-02-07,1997,2,7,Friday,Mauni Amavas,Magha,Krishna Amavasya
1997-02-11,1997,2,11,Tuesday,Vasant Panchami,Magha,Shukla Panchami
1997-02-12,1997,2,12,Wednesday,Kumbha Sankranti,Magha,Makara to Kumbha transit of Sun
1997-02-13,1997,2,13,Thursday,Ratha Saptami,Magha,Shukla Saptami
1997-02-14,1997,2,14,Friday,Bhishma Ashtami,Magha,Shukla Ashtami
1997-02-17,1997,2,17,Monday,Jaya Ekadashi,Magha,Shukla Ekadashi
1997-02-22,1997,2,22,Saturday,Magha Purnima,Magha,Shukla Purnima
1997-03-05,1997,3,5,Wednesday,Vijaya Ekadashi,Phalguna,Krishna Ekadashi
1997-03-07,1997,3,7,Friday,Maha Shivaratri,Phalguna,Krishna Chaturdashi
1997-03-09,1997,3,9,Sunday,Surya Grahan *Purna,Phalguna,occurs during Amavasya
1997-03-14,1997,3,14,Friday,Meena Sankranti,Phalguna,Kumbha to Meena transit of Sun
1997-03-19,1997,3,19,Wednesday,Amalaki Ekadashi,Phalguna,Shukla Ekadashi
1997-03-23,1997,3,23,Sunday,Chhoti Holi,Phalguna,Shukla Purnima
1997-03-23,1997,3,23,Sunday,Holika Dahan,Phalguna,Shukla Purnima
1997-03-24,1997,3,24,Monday,Phalguna Purnima,Phalguna,Shukla Purnima
1997-03-24,1997,3,24,Monday,Chandra Grahan *Anshika,Phalguna,occurs during Purnima
1997-03-24,1997,3,24,Monday,Holi,Chaitra,Krishna Pratipada
1997-03-31,1997,3,31,Monday,Sheetala Ashtami,Chaitra,Krishna Ashtami
1997-03-31,1997,3,31,Monday,Basoda,Chaitra,Krishna Ashtami
1997-04-03,1997,4,3,Thursday,Papamochani Ekadashi,Chaitra,Krishna Ekadashi
1997-04-04,1997,4,4,Friday,Gauna Papamochani Ekadashi,Chaitra,Krishna Ekadashi
1997-04-07,1997,4,7,Monday,Somavati Amavasya,Chaitra,Krishna Amavasya
1997-04-08,1997,4,8,Tuesday,Nutan Varsh Prarambha,Chaitra,Shukla Pratipada
1997-04-08,1997,4,8,Tuesday,Ugadi,Chaitra,Shukla Pratipada
1997-04-08,1997,4,8,Tuesday,Gudi Padwa,Chaitra,Shukla Pratipada
1997-04-08,1997,4,8,Tuesday,Chaitra Navratri,Chaitra,Shukla Pratipada
1997-04-10,1997,4,10,Thursday,Gauri Puja,Chaitra,Shukla Tritiya
1997-04-10,1997,4,10,Thursday,Gangaur,Chaitra,Shukla Tritiya
1997-04-13,1997,4,13,Sunday,Solar New Year,Chaitra,first day of Hindu Solar calendar
1997-04-13,1997,4,13,Sunday,Mesha Sankranti,Chaitra,Meena to Mesha transit of Sun
1997-04-13,1997,4,13,Sunday,Yamuna Chhath,Chaitra,Shukla Shashthi
1997-04-16,1997,4,16,Wednesday,Rama Navami,Chaitra,Shukla Navami
1997-04-16,1997,4,16,Wednesday,Swaminarayan Jayanti,Chaitra,Shukla Navami
1997-04-18,1997,4,18,Friday,Kamada Ekadashi,Chaitra,Shukla Ekadashi
1997-04-22,1997,4,22,Tuesday,Hanuman Jayanti,Chaitra,Shukla Purnima
1997-04-22,1997,4,22,Tuesday,Hanuman Janmotsava,Chaitra,Shukla Purnima
1997-04-22,1997,4,22,Tuesday,Chaitra Purnima,Chaitra,Shukla Purnima
1997-05-03,1997,5,3,Saturday,Varuthini Ekadashi,Vaishakha,Krishna Ekadashi
1997-05-09,1997,5,9,Friday,Parashurama Jayanti,Vaishakha,Shukla Tritiya
1997-05-09,1997,5,9,Friday,Akshaya Tritiya,Vaishakha,Shukla Tritiya
1997-05-13,1997,5,13,Tuesday,Ganga Saptami,Vaishakha,Shukla Saptami
1997-05-14,1997,5,14,Wednesday,Vrishabha Sankranti,Vaishakha,Mesha to Vrishabha transit of Sun
1997-05-15,1997,5,15,Thursday,Sita Navami,Vaishakha,Shukla Navami
1997-05-18,1997,5,18,Sunday,Mohini Ekadashi,Vaishakha,Shukla Ekadashi
1997-05-20,1997,5,20,Tuesday,Narasimha Jayanti,Vaishakha,Shukla Chaturdashi
1997-05-22,1997,5,22,Thursday,Buddha Purnima,Vaishakha,Shukla Purnima
1997-05-22,1997,5,22,Thursday,Vaishakha Purnima,Vaishakha,Shukla Purnima
1997-05-23,1997,5,23,Friday,Narada Jayanti,Jyeshtha,Krishna Pratipada
1997-06-01,1997,6,1,Sunday,Apara Ekadashi,Jyeshtha,Krishna Ekadashi
1997-06-04,1997,6,4,Wednesday,Vat Savitri Vrat,Jyeshtha,Krishna Amavasya
1997-06-05,1997,6,5,Thursday,Shani Jayanti,Jyeshtha,Krishna Amavasya
1997-06-15,1997,6,15,Sunday,Ganga Dussehra,Jyeshtha,Shukla Dashami
1997-06-15,1997,6,15,Sunday,Mithuna Sankranti,Jyeshtha,Vrishabha to Mithuna transit of Sun
1997-06-16,1997,6,16,Monday,Nirjala Ekadashi,Jyeshtha,Shukla Ekadashi
1997-06-20,1997,6,20,Friday,Vat Purnima Vrat,Jyeshtha,Shukla Purnima
1997-06-20,1997,6,20,Friday,Jyeshtha Purnima,Jyeshtha,Shukla Purnima
1997-06-30,1997,6,30,Monday,Yogini Ekadashi,Ashadha,Krishna Ekadashi
1997-07-06,1997,7,6,Sunday,Jagannath Rathyatra,Ashadha,Shukla Dwitiya
1997-07-16,1997,7,16,Wednesday,Karka Sankranti,Ashadha,Mithuna to Karka transit of Sun
1997-07-16,1997,7,16,Wednesday,Devshayani Ekadashi,Ashadha,Shukla Ekadashi
1997-07-20,1997,7,20,Sunday,Guru Purnima,Ashadha,Shukla Purnima
1997-07-20,1997,7,20,Sunday,Ashadha Purnima,Ashadha,Shukla Purnima
1997-07-30,1997,7,30,Wednesday,Kamika Ekadashi,Shravana,Krishna Ekadashi
1997-08-06,1997,8,6,Wednesday,Hariyali Teej,Shravana,Shukla Tritiya
1997-08-08,1997,8,8,Friday,Nag Panchami,Shravana,Shukla Panchami
1997-08-14,1997,8,14,Thursday,Shravana Putrada Ekadashi,Shravana,Shukla Ekadashi
1997-08-15,1997,8,15,Friday,Varalakshmi Vrat,Shravana,Friday before Shravana Purnima
1997-08-15,1997,8,15,Friday,Gauna Shravana Putrada Ekadashi,Shravana,Shukla Ekadashi
1997-08-16,1997,8,16,Saturday,Simha Sankranti,Shravana,Karka to Simha transit of Sun
1997-08-18,1997,8,18,Monday,Shravana Purnima,Shravana,Shukla Purnima
1997-08-18,1997,8,18,Monday,Gayatri Jayanti,Shravana,Shukla Purnima
1997-08-18,1997,8,18,Monday,Raksha Bandhan,Shravana,Shukla Purnima
1997-08-18,1997,8,18,Monday,Rakhi,Shravana,Shukla Purnima
1997-08-20,1997,8,20,Wednesday,Kajari Teej,Bhadrapada,Krishna Tritiya
1997-08-25,1997,8,25,Monday,Krishna Janmashtami,Bhadrapada,Krishna Ashtami
1997-08-28,1997,8,28,Thursday,Aja Ekadashi,Bhadrapada,Krishna Ekadashi
1997-09-01,1997,9,1,Monday,Somavati Amavasya,Bhadrapada,Krishna Amavasya
1997-09-02,1997,9,2,Tuesday,Surya Grahan *Anshika,Bhadrapada,occurs during Amavasya
1997-09-04,1997,9,4,Thursday,Agastya Arghya,Bhadrapada,based on Astronomy calculations
1997-09-05,1997,9,5,Friday,Hartalika Teej,Bhadrapada,Shukla Tritiya
1997-09-06,1997,9,6,Saturday,Ganesh Chaturthi,Bhadrapada,Shukla Chaturthi
1997-09-07,1997,9,7,Sunday,Rishi Panchami,Bhadrapada,Shukla Panchami
1997-09-08,1997,9,8,Monday,Balarama Jayanti,Bhadrapada,Shukla Shashthi
1997-09-10,1997,9,10,Wednesday,Radha Ashtami,Bhadrapada,Shukla Ashtami
1997-09-13,1997,9,13,Saturday,Parsva Ekadashi,Bhadrapada,Shukla Ekadashi
1997-09-14,1997,9,14,Sunday,Onam,Bhadrapada,Sun in Simha & Shravana Nakshatra
1997-09-15,1997,9,15,Monday,Ganesh Visarjan,Bhadrapada,Shukla Chaturdashi
1997-09-15,1997,9,15,Monday,Anant Chaturdashi,Bhadrapada,Shukla Chaturdashi
1997-09-16,1997,9,16,Tuesday,Vishwakarma Puja,Bhadrapada,on Kanya Sankranti day
1997-09-16,1997,9,16,Tuesday,Kanya Sankranti,Bhadrapada,Simha to Kanya transit of Sun
1997-09-16,1997,9,16,Tuesday,Chandra Grahan *Purna,Bhadrapada,occurs during Purnima
1997-09-16,1997,9,16,Tuesday,Bhadrapada Purnima,Bhadrapada,Shukla Purnima
1997-09-17,1997,9,17,Wednesday,Pitrupaksha Begins,Ashwina,Krishna Pratipada
1997-09-27,1997,9,27,Saturday,Indira Ekadashi,Ashwina,Krishna Ekadashi
1997-10-01,1997,10,1,Wednesday,Sarva Pitru Amavasya,Ashwina,Krishna Amavasya
1997-10-02,1997,10,2,Thursday,Navratri Begins,Ashwina,Shukla Pratipada
1997-10-08,1997,10,8,Wednesday,Saraswati Avahan,Ashwina,Mula Nakshatra
1997-10-09,1997,10,9,Thursday,Durga Ashtami,Ashwina,Shukla Ashtami
1997-10-09,1997,10,9,Thursday,Saraswati Puja,Ashwina,Purva Ashadha Nakshatra
1997-10-10,1997,10,10,Friday,Maha Navami,Ashwina,Shukla Navami
1997-10-11,1997,10,11,Saturday,Vijayadashami,Ashwina,Shukla Dashami
1997-10-11,1997,10,11,Saturday,Dussehra,Ashwina,Shukla Dashami
1997-10-12,1997,10,12,Sunday,Papankusha Ekadashi,Ashwina,Shukla Ekadashi
1997-10-15,1997,10,15,Wednesday,Kojagara Puja,Ashwina,Shukla Purnima
1997-10-15,1997,10,15,Wednesday,Sharad Purnima,Ashwina,Shukla Purnima
1997-10-16,1997,10,16,Thursday,Ashwina Purnima,Ashwina,Shukla Purnima
1997-10-17,1997,10,17,Friday,Tula Sankranti,Ashwina,Kanya to Tula transit of Sun
1997-10-19,1997,10,19,Sunday,Karwa Chauth,Kartika,Krishna Chaturthi
1997-10-22,1997,10,22,Wednesday,Ahoi Ashtami,Kartika,Krishna Ashtami
1997-10-26,1997,10,26,Sunday,Rama Ekadashi,Kartika,Krishna Ekadashi
1997-10-27,1997,10,27,Monday,Govatsa Dwadashi,Kartika,Krishna Dwadashi
1997-10-28,1997,10,28,Tuesday,Dhanteras,Kartika,Krishna Trayodashi
1997-10-29,1997,10,29,Wednesday,Kali Chaudas,Kartika,Krishna Chaturdashi
1997-10-30,1997,10,30,Thursday,Lakshmi Puja,Kartika,Krishna Amavasya
1997-10-30,1997,10,30,Thursday,Narak Chaturdashi,Kartika,Krishna Chaturdashi
1997-10-30,1997,10,30,Thursday,Diwali,Kartika,Krishna Amavasya
1997-11-01,1997,11,1,Saturday,Govardhan Puja,Kartika,Shukla Pratipada
1997-11-02,1997,11,2,Sunday,Bhaiya Dooj,Kartika,Shukla Dwitiya
1997-11-06,1997,11,6,Thursday,Chhath Puja,Kartika,Shukla Shashthi
1997-11-10,1997,11,10,Monday,Kansa Vadh,Kartika,Shukla Dashami
1997-11-10,1997,11,10,Monday,Devutthana Ekadashi,Kartika,Shukla Ekadashi
1997-11-11,1997,11,11,Tuesday,Tulasi Vivah,Kartika,Shukla Dwadashi
1997-11-11,1997,11,11,Tuesday,Gauna Devutthana Ekadashi,Kartika,Shukla Ekadashi
1997-11-14,1997,11,14,Friday,Kartika Purnima,Kartika,Shukla Purnima
1997-11-16,1997,11,16,Sunday,Vrishchika Sankranti,Kartika,Tula to Vrishchika transit of Sun
1997-11-21,1997,11,21,Friday,Kalabhairav Jayanti,Margashirsha,Krishna Ashtami
1997-11-25,1997,11,25,Tuesday,Utpanna Ekadashi,Margashirsha,Krishna Ekadashi
1997-12-04,1997,12,4,Thursday,Vivah Panchami,Margashirsha,Shukla Panchami
1997-12-10,1997,12,10,Wednesday,Gita Jayanti,Margashirsha,Shukla Ekadashi
1997-12-10,1997,12,10,Wednesday,Mokshada Ekadashi,Margashirsha,Shukla Ekadashi
1997-12-13,1997,12,13,Saturday,Dattatreya Jayanti,Margashirsha,Shukla Purnima
1997-12-14,1997,12,14,Sunday,Margashirsha Purnima,Margashirsha,Shukla Purnima
1997-12-15,1997,12,15,Monday,Dhanu Sankranti,Margashirsha,Vrishchika to Dhanu transit of Sun
1997-12-25,1997,12,25,Thursday,Saphala Ekadashi,Pausha,Krishna Ekadashi
1997-12-29,1997,12,29,Monday,Somavati Amavasya,Pausha,Krishna Amavasya
1998-01-08,1998,1,8,Thursday,Pausha Putrada Ekadashi,Pausha,Shukla Ekadashi
1998-01-12,1998,1,12,Monday,Pausha Purnima,Pausha,Shukla Purnima
1998-01-14,1998,1,14,Wednesday,Makara Sankranti,Pausha,Dhanu to Makara transit of Sun
1998-01-14,1998,1,14,Wednesday,Pongal,Pausha,on Makara Sankranti day
1998-01-16,1998,1,16,Friday,Sakat Chauth,Magha,Krishna Chaturthi
1998-01-24,1998,1,24,Saturday,Shattila Ekadashi,Magha,Krishna Ekadashi
1998-01-28,1998,1,28,Wednesday,Mauni Amavas,Magha,Krishna Amavasya
1998-02-01,1998,2,1,Sunday,Vasant Panchami,Magha,Shukla Panchami
1998-02-03,1998,2,3,Tuesday,Ratha Saptami,Magha,Shukla Saptami
1998-02-04,1998,2,4,Wednesday,Bhishma Ashtami,Magha,Shukla Ashtami
1998-02-07,1998,2,7,Saturday,Jaya Ekadashi,Magha,Shukla Ekadashi
1998-02-11,1998,2,11,Wednesday,Magha Purnima,Magha,Shukla Purnima
1998-02-12,1998,2,12,Thursday,Kumbha Sankranti,Magha,Makara to Kumbha transit of Sun
1998-02-23,1998,2,23,Monday,Vijaya Ekadashi,Phalguna,Krishna Ekadashi
1998-02-25,1998,2,25,Wednesday,Maha Shivaratri,Phalguna,Krishna Chaturdashi
1998-02-26,1998,2,26,Thursday,Surya Grahan *Purna,Phalguna,occurs during Amavasya
1998-03-08,1998,3,8,Sunday,Amalaki Ekadashi,Phalguna,Shukla Ekadashi
1998-03-12,1998,3,12,Thursday,Holika Dahan,Phalguna,Shukla Purnima
1998-03-12,1998,3,12,Thursday,Chhoti Holi,Phalguna,Shukla Purnima
1998-03-13,1998,3,13,Friday,Holi,Chaitra,Krishna Pratipada
1998-03-13,1998,3,13,Friday,Chandra Grahan *Upachchaya,Chaitra,occurs during Purnima
